TERM_CODE,CRN,TERM_DESC,TITLE,SUBJ_CODE,SUBJ_DESC,CRSE_NUM,SEQ_NUM,XLST_GROUP,SCHD_DESC,MAX_ENRL,CREDIT_HR,COLL_DESC,DEPT_DESC,BLDG_DESC,ROOM_CODE,BEGIN_TIME,END_TIME,START_DATE,END_DATE,SUN_DAY,MON_DAY,TUE_DAY,WED_DAY,THU_DAY,FRI_DAY,SAT_DAY,HRS_WEEK
202170,2448,Autumn Quarter 2021,Health Care Policy,SOWK,Social Work,4645,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,384,1200,1350,11-Sep-21,19-Nov-21,,M,,,,,,1.83
202170,2924,Autumn Quarter 2021,Tpcs: Internet Security,COMP,Computer Science,3705,2,CH,Lecture,20,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,400,1600,1750,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,2405,Autumn Quarter 2021,Digital Design,ENCE,"Engineering, Computer",2101,2,,Lecture,50,3,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,410,0900,1350,11-Sep-21,19-Nov-21,,M,T,W,,,,0.83
202170,3600,Autumn Quarter 2021,Intro to Systems Programming,COMP,Computer Science,2355,2,,Lecture,35,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,301,1400,1550,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,1932,Autumn Quarter 2021,VLSI Design,ENCE,"Engineering, Computer",3501,1,CX,Lecture,20,3,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,401,1000,1050,11-Sep-21,19-Nov-21,,M,,W,,F,,0.83
202170,2525,Autumn Quarter 2021,Engineering Mathematics,ENGR,Engineering,3611,1,,Lecture,20,3,Engineering & Computer Science,Engineering,Engineering & Computer Science,201,1200,1350,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,2518,Autumn Quarter 2021,Intro Mechanical Systems w/CAD,ENGR,Engineering,1611,1,,Lecture,50,4,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,410,1000,1050,11-Sep-21,19-Nov-21,,M,,W,,,,1.66
202170,3905,Autumn Quarter 2021,Family Policies and Services,SOWK,Social Work,4630,105,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,384,1800,1950,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,2854,Autumn Quarter 2021,Assmt Mental Health in Adults,SOWK,Social Work,4330,2,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,322,0800,1050,11-Sep-21,19-Nov-21,,,T,,,,,2.83
202170,4526,Autumn Quarter 2021,Assmt Mental Health in Adults,SOWK,Social Work,4330,3,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,448,1000,1150,11-Sep-21,19-Nov-21,,M,,,,,,1.83
202170,1958,Autumn Quarter 2021,Intro to Power and Energy,ENGR,Engineering,4530,1,CU,Lecture,10,4,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,200,1600,1750,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,1726,Autumn Quarter 2021,Introduction to CAD,ENGR,Engineering,1911,1,,Lecture,17,2,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,200,1600,1750,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,1529,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,6,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,284,1400,1550,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1089,Autumn Quarter 2021,Procedural Programming I,COMP,Computer Science,1571,1,,Lecture,65,3,Engineering & Computer Science,Computer Science,Boettcher Center Auditorium,101,1400,1450,11-Sep-21,19-Nov-21,,M,,W,,F,,2.5
202170,2132,Autumn Quarter 2021,Animal Assisted SW Practice,SOWK,Social Work,4796,105,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,448,1800,1950,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,3934,Autumn Quarter 2021,Introduction to Robotics,ENGR,Engineering,4730,2,CE,Lecture,15,4,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,301,1200,1350,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,4193,Autumn Quarter 2021,Advanced Topics (ENGR),ENGR,Engineering,4810,1,,Lecture,30,4,Engineering & Computer Science,Engineering,Engineering & Computer Science,401,1700,2020,11-Sep-21,19-Nov-21,,M,,,,,,3.33
202170,6257,Autumn Quarter 2021,Intro to Computer Science II,COMP,Computer Science,1672,2,,Lecture,30,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,200,1400,1550,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,1263,Autumn Quarter 2021,Family Systems Theories,SOWK,Social Work,4320,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,284,1000,1150,11-Sep-21,19-Nov-21,,M,,,,,,3
202170,3909,Autumn Quarter 2021,Interpersonal Appr Counseling,SOWK,Social Work,4735,1,,Lecture,5,3,Social Work,Graduate School of Social Work,,,0800,0950,11-Sep-21,23-Nov-21,,,T,,,,,1.83
202170,1002,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,2,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,348,1200,1350,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1016,Autumn Quarter 2021,"Power, Privilege & Oppression",SOWK,Social Work,4132,3,,Lecture,28,3,Social Work,Graduate School of Social Work,Craig Hall,484,1000,1150,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,2515,Autumn Quarter 2021,Intro to Computer Science II,COMP,Computer Science,1672,1,,Lecture,35,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,301,1000,1150,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,2556,Autumn Quarter 2021,"Power, Privilege & Oppression",SOWK,Social Work,4132,6,,Lecture,28,3,Social Work,Graduate School of Social Work,Craig Hall,322,1600,1750,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,2557,Autumn Quarter 2021,"Power, Privilege & Oppression",SOWK,Social Work,4132,7,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,348,1800,1950,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,6037,Autumn Quarter 2021,Integrated Health Care,SOWK,Social Work,4401,105,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,384,1800,1950,11-Sep-21,19-Nov-21,,M,,,,,,1.83
202170,5714,Autumn Quarter 2021,SpTpcs: Intro to Robotics,ENGR,Engineering,3800,1,CE,Lecture,15,4,Engineering & Computer Science,Engineering,Engineering & Computer Science,301,1200,1350,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,1345,Autumn Quarter 2021,Clinical Social Work Skills,SOWK,Social Work,4001,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,448,0800,0950,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,4858,Autumn Quarter 2021,Biomechanics,ENBI,"Engineering, Bio",3510,1,EZ,Lecture,30,4,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,200,1400,1550,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,1626,Autumn Quarter 2021,Machine Shop Practice,ENGR,Engineering,1700,1,,Lecture,4,1,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,160,1200,1350,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,2220,Autumn Quarter 2021,Network Design,ENCE,"Engineering, Computer",3321,1,,Lecture,15,4,Engineering & Computer Science,Engineering,Engineering & Computer Science,***,0800,1050,11-Sep-21,19-Nov-21,,,T,,,F,,1.83
202170,2559,Autumn Quarter 2021,Integrated Health Care,SOWK,Social Work,4401,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,448,0800,0950,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,2517,Autumn Quarter 2021,Engineering Connections,ENGR,Engineering,1511,2,LB,Lecture,50,1,Engineering & Computer Science,Engineering,Boettcher Center Auditorium,103,1200,1250,11-Sep-21,19-Nov-21,,,,,,F,,0.83
202170,1847,Autumn Quarter 2021,Engineering Connections,ENGR,Engineering,1511,1,LB,Lecture,50,1,Engineering & Computer Science,Engineering,Engineering & Computer Science,410,1000,1050,11-Sep-21,19-Nov-21,,,,,,F,,0.83
202170,4256,Autumn Quarter 2021,"Power, Privilege & Oppression",SOWK,Social Work,4132,11,,Lecture,32,3,Social Work,Graduate School of Social Work,Craig Hall,484,1200,1350,17-Sep-21,19-Nov-21,,,,,,F,,1.83
202170,4257,Autumn Quarter 2021,"Power, Privilege & Oppression",SOWK,Social Work,4132,12,,Lecture,32,3,Social Work,Graduate School of Social Work,Craig Hall,448,1200,1350,11-Sep-21,19-Nov-21,,,,,,F,,1.83
202170,4258,Autumn Quarter 2021,"Power, Privilege & Oppression",SOWK,Social Work,4132,13,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,284,1600,1750,11-Sep-21,19-Nov-21,,M,,,,,,1.83
202170,2558,Autumn Quarter 2021,"Power, Privilege & Oppression",SOWK,Social Work,4132,8,,Lecture,28,3,Social Work,Graduate School of Social Work,Craig Hall,322,1400,1550,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1065,Autumn Quarter 2021,Engineering Thermodynamics II,ENME,"Engineering, Mechanical",2720,1,,Lecture,35,3,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,410,1100,1150,11-Sep-21,19-Nov-21,,M,,W,,F,,2.5
202170,3422,Autumn Quarter 2021,Adv Tpcs: Internet Security,COMP,Computer Science,4705,1,CH,Lecture,15,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,400,1600,1750,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,1354,Autumn Quarter 2021,Intro Mechanical Systems w/CAD,ENGR,Engineering,1611,2,,Lecture,50,4,Engineering & Computer Science,Mechanical & Materials Engin,F.W. Olin Hall,205,1200,1250,11-Sep-21,19-Nov-21,,M,,W,,,,1.66
202170,2798,Autumn Quarter 2021,Finite Element Methods,ENGR,Engineering,3630,1,,Lecture,20,4,Engineering & Computer Science,Engineering,Engineering & Computer Science,200,1000,1150,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,3036,Autumn Quarter 2021,Adv Numerical Methods,ENGR,Engineering,4300,1,,Lecture,20,4,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,200,1000,1150,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,4181,Autumn Quarter 2021,Space Systems Design I,ENMT,"Engineering, Mechatronic Syst",4000,1,,Lecture,50,4,Engineering & Computer Science,Engineering,Engineering & Computer Science,410,1700,2020,11-Sep-21,19-Nov-21,,,,W,,,,3.33
202170,4627,Autumn Quarter 2021,Statics with Lab,ENME,"Engineering, Mechanical",2510,8,,Lecture,75,4,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,410,1200,1250,11-Sep-21,19-Nov-21,,M,,W,R,F,,0.83
202170,1845,Autumn Quarter 2021,Engineering Electromagnetics,ENEE,"Engineering, Electrical",2611,1,,Lecture,20,4,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,400,1200,1350,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,5719,Autumn Quarter 2021,Software for AI Robotics,COMP,Computer Science,4510,1,CA,Lecture,15,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,401,1200,1350,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,4182,Autumn Quarter 2021,Design for Feasibility,ENMT,"Engineering, Mechatronic Syst",4280,1,,Lecture,0,4,Engineering & Computer Science,Electrical & Computer Engineer,,,,,,,,,,,,,,
202170,3037,Autumn Quarter 2021,Optoelectronics,ENEE,"Engineering, Electrical",3030,1,CV,Lecture,15,4,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,401,1400,1550,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,1933,Autumn Quarter 2021,Renewable & Effic. Power Sys.,ENGR,Engineering,3510,1,,Lecture,20,4,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,***,1000,1150,11-Sep-21,19-Nov-21,,,,W,,F,,1.83
202170,2925,Autumn Quarter 2021,Operating Systems I,COMP,Computer Science,3361,1,,Lecture,40,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,301,1200,1350,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,3468,Autumn Quarter 2021,Computer Science Pathways,COMP,Computer Science,1601,1,,Lecture,40,1,Engineering & Computer Science,Computer Science,Engineering & Computer Science,410,1600,1650,11-Sep-21,19-Nov-21,,,,W,,,,0.83
202170,4070,Autumn Quarter 2021,Computer Science Pathways,COMP,Computer Science,1601,2,,Lecture,40,1,Engineering & Computer Science,Computer Science,Clarence M. Knudson Hall,309,1300,1350,11-Sep-21,19-Nov-21,,,,W,,,,0.83
202170,5713,Autumn Quarter 2021,Advanced Optimization,ENGR,Engineering,4622,1,,Lecture,15,4,Engineering & Computer Science,Engineering,Engineering & Computer Science,400,1600,1750,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,5718,Autumn Quarter 2021,Software for AI Robotics,COMP,Computer Science,3510,1,CA,Lecture,10,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,401,1200,1350,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,4183,Autumn Quarter 2021,Graduate Capstone Design I,ENGR,Engineering,4501,1,,Lecture,30,3,Engineering & Computer Science,Engineering,Boettcher Center Auditorium,102,1700,2020,11-Sep-21,19-Nov-21,,,T,,,,,3.33
202170,3419,Autumn Quarter 2021,Bridge: Python I,COMP,Computer Science,3005,2,,Lecture,50,4,Engineering & Computer Science,Computer Science,Boettcher Center Auditorium,103,1700,1850,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,4855,Autumn Quarter 2021,Systems Eng Requirements,ENGR,Engineering,4790,1,,Lecture,50,4,Engineering & Computer Science,Engineering,Engineering & Computer Science,300,1700,1950,11-Sep-21,19-Nov-21,,,,,R,,,2.83
202170,5520,Autumn Quarter 2021,First Year Seminar,FSEM,First-Year Seminar,1111,69,,Lecture,19,4,English Language Center,English Language Center       ,Sturm Hall,479,1400,1550,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,5494,Autumn Quarter 2021,First Year Seminar,FSEM,First-Year Seminar,1111,43,,Lecture,19,4,English Language Center,English Language Center       ,Sturm Hall,253,1400,1550,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,1632,Autumn Quarter 2021,Engineering Design Project I,ENGR,Engineering,3313,1,,Lecture,60,2,Engineering & Computer Science,Engineering,Engineering & Computer Science,410,1200,1350,11-Sep-21,19-Nov-21,,,T,,R,,,1.83
202170,2222,Autumn Quarter 2021,Fluid Dynamics I,ENME,"Engineering, Mechanical",2651,1,,Lecture,35,3,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,300,1000,1120,11-Sep-21,19-Nov-21,,,T,,R,,,2.66
202170,1013,Autumn Quarter 2021,"Power, Privilege & Oppression",SOWK,Social Work,4132,1,,Lecture,28,3,Social Work,Graduate School of Social Work,Craig Hall,448,1200,1350,11-Sep-21,23-Nov-21,,,,,R,,,1.83
202170,4856,Autumn Quarter 2021,Mech. Enery Systems Eng.,ENME,"Engineering, Mechanical",3661,1,,Lecture,30,4,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,300,1400,1550,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,5121,Autumn Quarter 2021,Grief & Loss Across Lifespan,SOWK,Social Work,4741,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,448,1200,1350,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,3904,Autumn Quarter 2021,Policies/Prog Children & Youth,SOWK,Social Work,4610,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,484,0800,0950,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,3933,Autumn Quarter 2021,Viscous Flow,ENME,"Engineering, Mechanical",4630,1,,Lecture,15,4,Engineering & Computer Science,Engineering,Engineering & Computer Science,201,1600,1750,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,3491,Autumn Quarter 2021,Data Visualization,COMP,Computer Science,4433,1,,Lecture,40,4,Engineering & Computer Science,Computer Science,Clarence M. Knudson Hall,309,1700,1850,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,2225,Autumn Quarter 2021,Pedagogy in SW Education,SOWK,Social Work,5500,1,,Lecture,10,3,Social Work,Graduate School of Social Work,Craig Hall,417,0900,1150,11-Sep-21,19-Nov-21,,,T,,,,,2.83
202170,3421,Autumn Quarter 2021,Bridge Course: DS Math II,COMP,Computer Science,3008,3,,Lecture,32,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,301,1900,2050,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,3420,Autumn Quarter 2021,Bridge Course: DS Math I,COMP,Computer Science,3007,2,,Lecture,40,4,Engineering & Computer Science,Computer Science,Clarence M. Knudson Hall,309,1900,2050,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,3038,Autumn Quarter 2021,Optoelectronics,ENEE,"Engineering, Electrical",4030,1,CV,Lecture,15,4,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,401,1400,1550,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,2102,Autumn Quarter 2021,Linear Systems,ENGR,Engineering,3735,1,,Lecture,22,4,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,201,1400,1550,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,1627,Autumn Quarter 2021,Machine Shop Practice,ENGR,Engineering,1700,2,,Lecture,4,1,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,160,1400,1550,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,2221,Autumn Quarter 2021,Dynamics II,ENME,"Engineering, Mechanical",2530,1,,Lecture,40,3,Engineering & Computer Science,Mechanical & Materials Engin,Sturm Hall,134,1000,1050,11-Sep-21,19-Nov-21,,M,,W,,F,,2.5
202170,2070,Autumn Quarter 2021,Seminar in Computer Science,COMP,Computer Science,4600,1,,Lecture,36,0,Engineering & Computer Science,Computer Science,Engineering & Computer Science,300,1300,1350,11-Sep-21,19-Nov-21,,,,,,F,,0.83
202170,2516,Autumn Quarter 2021,Discrete Structures in CS,COMP,Computer Science,2300,1,,Lecture,34,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,301,1000,1150,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,4405,Autumn Quarter 2021,Discrete Structures in CS,COMP,Computer Science,2300,3,,Lecture,30,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,301,1400,1550,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,1856,Autumn Quarter 2021,Intro to Power and Energy,ENGR,Engineering,3530,1,CU,Lecture,20,3,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,200,1600,1750,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,3493,Autumn Quarter 2021,Data Mining,COMP,Computer Science,4431,1,,Lecture,40,4,Engineering & Computer Science,Computer Science,F.W. Olin Hall,105,1900,2050,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,4642,Autumn Quarter 2021,Materials Science I,ENME,"Engineering, Mechanical",2410,4A,,Lecture,35,3,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,300,1400,1520,11-Sep-21,19-Nov-21,,,T,,R,,,2.66
202170,4857,Autumn Quarter 2021,Adv Mechanics of Materials,ENME,"Engineering, Mechanical",4541,1,,Lecture,20,4,Engineering & Computer Science,Mechanical & Materials Engin,Engineering & Computer Science,201,1400,1550,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,1052,Autumn Quarter 2021,Signals & Systems,ENEE,"Engineering, Electrical",3111,1,,Lecture,30,4,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,200,0800,0950,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,3047,Autumn Quarter 2021,Adaptive Control Systems,ENGR,Engineering,4740,1,,Lecture,10,4,Engineering & Computer Science,Electrical & Computer Engineer,Engineering & Computer Science,401,1600,1750,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
202170,3424,Autumn Quarter 2021,Computer Networking,COMP,Computer Science,4621,1,,Lecture,20,4,Engineering & Computer Science,Computer Science,Engineering & Computer Science,200,1900,2050,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,1620,Autumn Quarter 2021,"MH, Subst Use, & Trauma",SOWK,Social Work,4345,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,484,1000,1150,11-Sep-21,19-Nov-21,,M,,,,,,1.83
202170,6138,Autumn Quarter 2021,MH & Substance Use Policies,SOWK,Social Work,4640,2,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,384,1400,1550,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,2449,Autumn Quarter 2021,Clinical Social Work Skills,SOWK,Social Work,4001,10,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,348,1000,1150,11-Sep-21,19-Nov-21,,,,,,F,,1.83
202170,3903,Autumn Quarter 2021,Planning & Prog Development,SOWK,Social Work,4535,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,348,1800,1950,11-Sep-21,19-Nov-21,,M,,,,,,1.83
202170,2790,Autumn Quarter 2021,Leadership & Supervision Skill,SOWK,Social Work,4340,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,384,0800,0950,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,3902,Autumn Quarter 2021,Substance Use Interventions,SOWK,Social Work,4430,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,322,1500,1650,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,1156,Autumn Quarter 2021,Seminar in Physics,PHYS,Physics & Astronomy,4750,1,,Lecture,15,1,Natural Sciences & Mathematics,Physics and Astronomy,F.W. Olin Hall,205,1600,1650,11-Sep-21,19-Nov-21,,,,W,,,,0.83
202170,3068,Autumn Quarter 2021,Suicide Assessment & Interv,SOWK,Social Work,4784,2,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,284,0800,0950,11-Sep-21,19-Nov-21,,M,,,,,,1.83
202170,4264,Autumn Quarter 2021,Clinical Social Work Skills,SOWK,Social Work,4001,11,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,384,1000,1150,11-Sep-21,19-Nov-21,,,,,,F,,1.83
202170,4269,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,10,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,348,1200,1350,11-Sep-21,19-Nov-21,,,,,,F,,1.83
202170,4271,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,12,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,484,1000,1150,11-Sep-21,19-Nov-21,,,,,,F,,1.83
202170,3357,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,8,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,384,1800,1950,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,2955,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,5,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,484,1200,1350,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1098,Autumn Quarter 2021,Descriptive Astronomy,PHYS,Physics & Astronomy,1050,1,,Lecture,15,4,Natural Sciences & Mathematics,Physics and Astronomy,***,***,1900,2050,11-Sep-21,19-Nov-21,,M,T,,,,,1.83
202170,1004,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,4,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,448,1000,1150,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,2958,Autumn Quarter 2021,Suicide Assessment & Interv,SOWK,Social Work,4784,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,348,1800,1950,11-Sep-21,19-Nov-21,,,T,,,,,1.83
202170,1001,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,1,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,348,1000,1150,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1003,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,3,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,384,0800,0950,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,4041,Autumn Quarter 2021,Global Cultural Perspectives,SOWK,Social Work,4759,1,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,484,1500,1650,11-Sep-21,19-Nov-21,,M,,,,,,1.83
202170,1589,Autumn Quarter 2021,Clinical Social Work Skills,SOWK,Social Work,4001,107,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,284,1800,1950,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1527,Autumn Quarter 2021,Clinical Social Work Skills,SOWK,Social Work,4001,7,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,484,1400,1550,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1528,Autumn Quarter 2021,Clinical Social Work Skills,SOWK,Social Work,4001,8,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,384,1600,1750,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,4265,Autumn Quarter 2021,Clinical Social Work Skills,SOWK,Social Work,4001,12,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,284,0800,0950,11-Sep-21,19-Nov-21,,,,,,F,,1.83
202170,1346,Autumn Quarter 2021,Clinical Social Work Skills,SOWK,Social Work,4001,3,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,384,1200,1350,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,5720,Autumn Quarter 2021,SpcTpc:SupportingSocial Mvmnts,SOWK,Social Work,4990,105,,Lecture,10,2,Social Work,Graduate School of Social Work,Craig Hall,322,1800,2050,13-Sep-21,15-Oct-21,,,T,,,,,2.83
202170,1347,Autumn Quarter 2021,Clinical Social Work Skills,SOWK,Social Work,4001,5,,Lecture,22,3,Social Work,Graduate School of Social Work,Craig Hall,384,1000,1150,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1590,Autumn Quarter 2021,Integrated Prac Social Justice,SOWK,Social Work,4020,7,,Lecture,22,4,Social Work,Graduate School of Social Work,Craig Hall,348,1600,1750,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1015,Autumn Quarter 2021,"Power, Privilege & Oppression",SOWK,Social Work,4132,2,,Lecture,28,3,Social Work,Graduate School of Social Work,Craig Hall,348,0800,0950,11-Sep-21,19-Nov-21,,,,,R,,,1.83
202170,1818,Autumn Quarter 2021,Calculus - Business & Soc Sci,MATH,Mathematics,1200,13,,Lecture,60,4,Natural Sciences & Mathematics,Mathematics,Daniels College of Business,300,1000,1150,11-Sep-21,19-Nov-21,,M,,W,,,,3.66
202170,2224,Autumn Quarter 2021,Intro to Computer Science I,COMP,Computer Science,1671,4,,Lecture,30,4,Engineering & Computer Science,Computer Science,Sturm Hall,287,1000,1150,11-Sep-21,19-Nov-21,,,T,,R,,,3.66
